3201.2	210.561
3200.61	256.884
3200.01	227.371
3199.42	290.486
3198.82	244.14
3198.23	260.938
3197.64	252.482
3197.04	180.918
3196.45	248.199
3195.85	231.337
3195.26	264.946
3194.66	197.628
3194.07	248.049
3193.47	281.64
3192.88	340.439
3192.28	310.972
3191.69	273.109
3191.09	289.872
3190.5	235.223
3189.9	239.387
3189.31	235.152
3188.71	251.911
3188.12	302.247
3187.52	201.468
3186.93	243.403
3186.33	239.17
3185.73	327.236
3185.14	285.24
3184.54	222.286
3183.95	276.767
3183.35	184.483
3182.75	314.412
3182.16	255.683
3181.56	284.981
3180.96	305.889
3180.37	209.481
3179.77	217.828
3179.17	230.36
3178.58	259.639
3177.98	238.664
3177.38	318.171
3176.79	217.663
3176.19	209.26
3175.59	259.443
3174.99	297.059
3174.4	184.065
3173.8	338.796
3173.2	259.286
3172.6	250.884
3172	183.954
3171.41	254.988
3170.81	238.231
3170.21	217.301
3169.61	242.337
3169.01	229.768
3168.41	267.326
3167.82	204.64
3167.22	208.785
3166.62	250.504
3166.02	254.641
3165.42	283.819
3164.82	271.256
3164.22	283.733
3163.62	250.315
3163.02	266.962
3162.42	204.362
3161.82	195.991
3161.23	321.042
3160.63	295.981
3160.03	250.087
3159.43	279.222
3158.83	316.681
3158.23	329.132
3157.63	291.591
3157.03	199.918
3156.42	270.681
3155.82	266.477
3155.22	328.882
3154.62	253.909
3154.02	324.621
3153.42	274.638
3152.82	245.472
3152.22	270.394
3151.62	303.628
3151.02	261.995
3150.42	278.587
3149.82	253.601
3149.21	349.168
3148.61	245.212
3148.01	182.842
3147.41	282.531
3146.81	240.946
3146.21	261.677
3145.6	286.556
3145	269.903
3144.4	311.379
3143.8	290.576
3143.19	257.329
3142.59	294.638
3141.99	219.908
3141.39	282.103
3140.78	257.172
3140.18	273.723
3139.58	290.268
3138.98	219.741
3138.37	236.289
3137.77	219.674
3137.17	310.812
3136.56	277.617
3135.96	310.718
3135.36	207.114
3134.75	331.332
3134.15	252.602
3133.54	302.249
3132.94	318.762
3132.34	298.018
3131.73	219.341
3131.13	273.1
3130.52	227.549
3129.92	293.7
3129.32	285.384
3128.71	260.528
3128.11	305.971
3127.5	268.717
3126.9	210.808
3126.29	264.503
3125.69	305.785
3125.08	264.422
3124.48	285.037
3123.87	318.036
3123.27	256.042
3122.66	218.842
3122.05	255.965
3121.45	260.054
3120.84	235.251
3120.24	284.734
3119.63	334.202
3119.03	301.149
3118.42	206.235
3117.81	329.926
3117.21	243.283
3116.6	222.632
3115.99	346.264
3115.39	313.239
3114.78	309.07
3114.17	300.783
3113.57	243.061
3112.96	259.501
3112.35	341.83
3111.75	325.307
3111.14	333.491
3110.53	226.41
3109.92	300.463
3109.32	263.379
3108.71	292.142
3108.1	316.782
3107.49	304.393
3106.89	300.234
3106.28	300.188
3105.67	279.585
3105.06	345.317
3104.45	398.698
3103.85	312.335
3103.24	262.979
3102.63	283.481
3102.02	287.545
3101.41	345.002
3100.8	312.097
3100.19	295.626
3099.58	324.318
3098.98	291.431
3098.37	250.347
3097.76	287.239
3097.15	352.84
3096.54	311.765
3095.93	311.717
3095.32	303.468
3094.71	364.926
3094.1	332.073
3093.49	303.329
3092.88	327.874
3092.27	319.628
3091.66	376.94
3091.05	253.986
3090.44	327.674
3089.83	286.671
3089.22	331.669
3088.61	229.267
3088	253.793
3087.39	323.332
3086.77	311.006
3086.16	347.782
3085.55	290.456
3084.94	261.78
3084.33	302.637
3083.72	314.858
3083.11	363.871
3082.5	359.728
3081.88	335.15
3081.27	314.666
3080.66	294.188
3080.05	232.864
3079.44	379.877
3078.82	265.465
3078.21	326.677
3077.6	298.047
3076.99	342.906
3076.37	297.956
3075.76	265.263
3075.15	387.633
3074.54	285.58
3073.92	354.882
3073.31	338.514
3072.7	326.228
3072.08	334.333
3071.47	375.048
3070.86	411.675
3070.24	334.18
3069.63	415.624
3069.02	305.559
3068.4	317.733
3067.79	289.174
3067.18	378.72
3066.56	317.588
3065.95	333.823
3065.33	321.561
3064.72	366.28
3064.1	321.463
3063.49	362.099
3062.88	325.433
3062.26	309.114
3061.65	378.2
