3201.29	13146
3199.38	13067.3
3197.48	13348.8
3195.57	13133.1
3193.66	13286
3191.76	13264.4
3189.85	13325.5
3187.94	13382.5
3186.03	13219.5
3184.12	13290.9
3182.22	13201.3
3180.31	13412.8
3178.4	13319.3
3176.49	13262.4
3174.57	13214.7
3172.66	13211.5
3170.75	13255.4
3168.84	13324.1
3166.93	13232
3165.01	13413
3163.1	13313.1
3161.19	13366
3159.27	13357.6
3157.36	13302.1
3155.44	13248
3153.52	13431.4
3151.61	13364.2
3149.69	13357.1
3147.77	13462.1
3145.85	13473.2
3143.94	13533.7
3142.02	13436.7
3140.1	13426.9
3138.18	13393.7
3136.26	13402.2
3134.34	13410.6
3132.42	13468.5
3130.5	13579.8
3128.57	13599.9
3126.65	13592.7
3124.73	13488
3122.8	13400.2
3120.88	13485.4
3118.96	13427.5
3117.03	13458
3115.11	13553.5
3113.18	13512.5
3111.25	13485.9
3109.33	13522.8
3107.4	13772.5
3105.47	13670.6
3103.54	13835.8
3101.62	13647.1
3099.69	13645.1
3097.76	13745.4
3095.83	13613.9
3093.9	13753
3091.96	13752.3
3090.03	13976.7
3088.1	13876.3
3086.17	13779.8
3084.24	13970.4
3082.3	13733
3080.37	13693.4
3078.44	13946
3076.5	13901.3
3074.57	13856.6
3072.63	13969.4
3070.69	13972.5
3068.76	13781.9
3066.82	13901.2
3064.88	13874.6
3062.94	13811.8
3061.01	13891
3059.07	13904.4
3057.13	13915.2
3055.19	13780.4
3053.25	14032.1
3051.31	13876.7
3049.36	13981.5
3047.42	14159.6
3045.48	13969.5
3043.54	13877.4
3041.59	13911.3
3039.65	14067.4
3037.71	14070.4
3035.76	14032.2
3033.82	13901.6
3031.87	13914.9
3029.93	14077.2
3027.98	13930
3026.03	14004.9
3024.08	13927
3022.14	14046.8
3020.19	14026.7
3018.24	14267
3016.29	13996.8
3014.34	14222.9
3012.39	14257.9
3010.44	14212.1
3008.49	14136.9
3006.54	14128.3
3004.58	14251.6
3002.63	14176.5
3000.68	14089.8
2998.72	14151.6
2996.77	14141.8
2994.82	14139.6
2992.86	14063.3
2990.9	14255.4
2988.95	14172.7
2986.99	14197.3
2985.04	14130
2983.08	14227.4
2981.12	14378.5
2979.16	14113.3
2977.2	14232.3
2975.24	14406.2
2973.28	14221.5
2971.32	14230.8
2969.36	14232.4
2967.4	14212.4
2965.44	14383.5
2963.48	14404.2
2961.51	14312.8
2959.55	14457
2957.59	14369.4
2955.62	14458.8
2953.66	14372.6
2951.69	14360.1
2949.73	14449.5
2947.76	14573.1
2945.79	14500.9
2943.83	14463
2941.86	14451.8
2939.89	14464.8
2937.92	14344.4
2935.95	14519.9
2933.98	14532.9
2932.01	14434.1
2930.04	14590.5
2928.07	14428.3
2926.1	14577
2924.13	14606.4
2922.16	14298.6
2920.18	14543.4
2918.21	14741.3
2916.24	14464.1
2914.26	14718.9
2912.29	14664.6
2910.31	14639.5
2908.34	14661.2
2906.36	14707
2904.38	14607.2
2902.41	14717.5
2900.43	14678.4
2898.45	14582.6
2896.47	14606.8
2894.49	14700.5
2892.51	14878.7
2890.53	14718.5
2888.55	14702.3
2886.57	14655.8
2884.59	14672.3
2882.61	14681.3
2880.63	14721.9
2878.64	14641.3
2876.66	14891.1
2874.67	14549.7
2872.69	14854.8
2870.7	14605.5
2868.72	14836.1
2866.73	14687.7
2864.75	14567.1
2862.76	14777.4
2860.77	14733.5
2858.78	14780.2
2856.8	14897.2
2854.81	14860.9
2852.82	14892.4
2850.83	14740.5
2848.84	14731.8
2846.85	14765.9
2844.85	14729.6
2842.86	14669.5
2840.87	14918.1
2838.88	14982.2
2836.88	14910.7
2834.89	14755.4
2832.9	14813.1
2830.9	14720.5
2828.91	14812.1
2826.91	14787.2
2824.91	14863.7
2822.92	15069.1
2820.92	14838.8
2818.92	14775.1
2816.92	14772.7
2814.93	14885.4
2812.93	14794.2
2810.93	14839.3
2808.93	14773.1
2806.93	14974.4
2804.92	14925.7
2802.92	14945.8
2800.92	15023.2
2798.92	15064.5
2796.91	14927.2
2794.91	14973.4
2792.91	15064.5
2790.9	15073.3
2788.9	14999.7
2786.89	14891.3
2784.88	15037.2
2782.88	15065.9
2780.87	14947.5
2778.86	15065.9
2776.85	15063.4
2774.85	15145.5
2772.84	15385.7
2770.83	15037.3
2768.82	15150.5
2766.81	15080.8
2764.79	15092
2762.78	15197.6
2760.77	15048.5
2758.76	15130.5
2756.75	15125.5
2754.73	14959.1
2752.72	15227.3
2750.7	15350.1
2748.69	15271.8
2746.67	15208.5
2744.66	15114.2
2742.64	15208.4
2740.62	15284
2738.6	15338.4
2736.59	15028.6
2734.57	15237.9
2732.55	15303.5
2730.53	15147.4
2728.51	15290.9
2726.49	15282.2
2724.47	15319.2
2722.45	15115.1
2720.42	15312.9
2718.4	15302.9
2716.38	15295.4
2714.35	15349.7
2712.33	15407.6
2710.3	15322.3
2708.28	15227.1
2706.25	15357.9
2704.23	15310.9
2702.2	15310.8
2700.17	15309.4
2698.15	15400.6
2696.12	15245.1
2694.09	15300.5
2692.06	15246.2
2690.03	15414.8
2688	15259.5
2685.97	15281.6
2683.94	15277.8
2681.91	15442.6
2679.87	15323.1
2677.84	15421.4
2675.81	15343.8
2673.77	15465.3
2671.74	15320.2
2669.71	15483.4
2667.67	15324.8
2665.63	15454.9
2663.6	15401.9
2661.56	15287.6
2659.52	15396.7
2657.49	15364.6
2655.45	15548.5
2653.41	15512.7
2651.37	15349.5
2649.33	15302.8
2647.29	15408
2645.25	15322.1
2643.21	15557.1
2641.17	15357.3
2639.12	15491.8
2637.08	15450
2635.04	15372.8
2632.99	15561
2630.95	15333.3
2628.9	15473.7
2626.86	15344
2624.81	15491.7
2622.77	15424.3
2620.72	15568.2
2618.67	15587.5
2616.62	15520.2
2614.58	15452.8
2612.53	15414.8
2610.48	15367.1
2608.43	15442.5
2606.38	15598.4
2604.33	15656.6
2602.27	15644.2
2600.22	15441.7
2598.17	15621.8
2596.12	15603.2
2594.06	15492.2
2592.01	15530.9
2589.95	15503.9
2587.9	15753.1
2585.84	15667.7
2583.79	15379.2
2581.73	15526.1
2579.67	15583
2577.61	15662.9
2575.56	15643.2
2573.5	15680.6
2571.44	15607.5
2569.38	15564.7
2567.32	15630
2565.26	15643.1
2563.2	15555.5
2561.13	15609.8
2559.07	15755
2557.01	15872.2
2554.95	15624.7
2552.88	15892.2
2550.82	15660.5
2548.75	15820
2546.69	15770.1
2544.62	15779.4
2542.55	15794.8
2540.49	15764.3
2538.42	15859.5
2536.35	15909.9
2534.28	15785
2532.21	15705
2530.14	15856.9
2528.07	15874.6
2526	15809.1
2523.93	15773.7
2521.86	15920.6
2519.79	15827.3
2517.72	15676.2
2515.64	15854.4
2513.57	15879.3
2511.49	15981.4
2509.42	15879.8
2507.34	15792.7
2505.27	15883.9
2503.19	15996.7
