3201.19	172.659
3200.6	172.659
3200	164.212
3199.41	218.917
3198.81	138.907
3198.22	214.642
3197.63	180.945
3197.03	105.185
3196.44	159.857
3195.84	197.688
3195.25	168.219
3194.65	138.76
3194.06	142.943
3193.46	92.4787
3192.87	151.306
3192.27	100.855
3191.68	113.445
3191.08	134.433
3190.49	159.615
3189.89	209.988
3189.3	163.766
3188.7	214.123
3188.11	151.123
3187.51	142.706
3186.92	172.06
3186.32	176.23
3185.72	130.055
3185.13	184.566
3184.53	197.121
3183.94	134.19
3183.34	167.712
3182.74	238.953
3182.15	142.512
3181.55	171.826
3180.95	167.61
3180.36	171.774
3179.76	209.449
3179.16	201.041
3178.57	117.256
3177.97	154.922
3177.37	154.899
3176.78	226.034
3176.18	200.889
3175.58	159.013
3174.98	184.092
3174.39	154.782
3173.79	184.037
3173.19	142.189
3172.59	196.525
3171.99	242.484
3171.4	175.565
3170.8	167.179
3170.2	154.618
3169.6	133.703
3169	146.216
3168.4	175.432
3167.81	150.348
3167.21	196.258
3166.61	104.376
3166.01	179.5
3165.41	162.778
3164.81	95.9827
3164.21	158.556
3163.61	191.907
3163.01	187.707
3162.41	154.313
3161.81	125.1
3161.21	150.097
3160.62	112.556
3160.02	195.901
3159.42	187.536
3158.82	141.673
3158.22	199.978
3157.62	187.451
3157.02	116.619
3156.41	145.751
3155.81	258.149
3155.21	241.457
3154.61	95.7358
3154.01	66.5887
3153.41	170.608
3152.81	120.655
3152.21	112.317
3151.61	178.849
3151.01	191.298
3150.41	137.214
3149.81	162.138
3149.2	153.8
3148.6	174.557
3148	170.375
3147.4	195.278
3146.8	170.323
3146.2	178.605
3145.59	124.589
3144.99	161.941
3144.39	103.793
3143.79	190.95
3143.18	170.168
3142.58	211.641
3141.98	165.968
3141.38	186.685
3140.77	141.03
3140.17	190.776
3139.57	207.334
3138.97	103.651
3138.36	215.562
3137.76	95.3301
3137.16	111.892
3136.55	149.167
3135.95	169.859
3135.35	165.691
3134.74	86.9745
3134.14	140.794
3133.53	153.194
3132.93	190.429
3132.33	111.756
3131.72	78.6315
3131.12	190.342
3130.51	190.313
3129.91	190.284
3129.31	173.711
3128.7	198.497
3128.1	231.545
3127.49	119.889
3126.89	181.873
3126.28	123.985
3125.68	115.702
3125.07	128.079
3124.47	169.369
3123.86	90.8673
3123.26	280.82
3122.65	156.905
3122.04	210.551
3121.44	127.963
3120.83	177.469
3120.23	119.67
3119.62	160.912
3119.02	90.7569
3118.41	259.855
3117.8	140.218
3117.2	189.678
3116.59	152.544
3115.98	197.865
3115.38	152.497
3114.77	123.628
3114.16	185.413
3113.56	107.112
3112.95	131.81
3112.34	135.908
3111.74	119.416
3111.13	181.155
3110.52	168.778
3109.91	197.564
3109.31	172.842
3108.7	185.16
3108.09	152.219
3107.48	185.104
3106.88	111.045
3106.27	90.4675
3105.66	185.019
3105.05	139.771
3104.44	168.522
3103.84	197.264
3103.23	225.997
3102.62	250.613
3102.01	209.497
3101.4	168.393
3100.79	123.196
3100.18	160.13
3099.57	139.58
3098.97	143.663
3098.36	192.889
3097.75	143.619
3097.14	139.495
3096.53	114.86
3095.92	180.467
